S32.83;Zlomenina panvy, bližšie neurčená časť
S32.89;Zlomenina iných a viacerých častí panvy
S33.-;Vykĺbenie, vyvrtnutie a natiahnutie kĺbov a väzov driekovej chrbtice a panvy
S33.0;Úrazové natrhnutie driekovej medzistavcovej platničky
S33.1-;Vykĺbenie driekového stavca
S33.10;Vykĺbenie driekového stavca, úroveň bližšie neurčená
S33.11;Vykĺbenie driekového stavca L1/L2
S33.12;Vykĺbenie driekového stavca L2/L3
S33.13;Vykĺbenie driekového stavca L3/L4
S33.14;Vykĺbenie driekového stavca L4/L5
S33.15;Vykĺbenie driekového stavca L5/S1
S33.2;Vykĺbenie sakroiliakálneho kĺbu a krížovokostrčového spojenia
S33.3;Vykĺbenie iných a bližšie neurčených častí driekovej chrbtice a panvy
S33.4;Úrazové natrhnutie (pretrhnutie) lonovej spony (symfýzy)
S33.5-;Vyvrtnutie a natiahnutie driekovej chrbtice
S33.50;Vyvrtnutie a natiahnutie driekovej chrbtice: bližšie neurčené
S33.51;Vyvrtnutie a natiahnutie driekovokrížového spojenia a jeho väzov
S33.6;Vyvrtnutie a natiahnutie sakroiliakálneho kĺbu
S33.7;Vyvrtnutie a natiahnutie iných a bližšie neurčených častí driekovej chrbtice a panvy
S34.-;Poranenie nervov a miechy v úrovni brucha, drieku a panvy
S34.0;Otras a opuch driekovej časti miechy
S34.1-;Iné poranenie driekovej časti miechy
S34.10;Kompletné priečne poranenie driekovej časti miechy
S34.11;Nekompletné priečne poranenie driekovej časti miechy
S34.18;Iné poranenie driekovej časti miechy
S34.2;Poranenie driekového a krížového nervového koreňa
S34.3-;Poranenie cauda equina
S34.30;Kompletný úrazový syndróm cauda equina
S34.31;Nekompletný úrazový syndróm cauda equina
S34.38;Iné a bližšie neurčené poranenie cauda equina
S34.4;Poranenie plexus lumbosacralis
S34.5;Poranenie nervov driekového a krížového sympatika a panvových sympatikových nervov
S34.6;Poranenie periférneho nervu (nervov) brucha, drieku a panvy
S34.7-!;Funkčná úroveň pri poranení driekovokrížovej miechy
S34.70!;Funkčná úroveň pri poranení driekovokrížovej miechy: bližšie neurčená
S34.71!;Funkčná úroveň pri poranení driekovokrížovej miechy: L1
S34.72!;Funkčná úroveň pri poranení driekovokrížovej miechy: L2
S34.73!;Funkčná úroveň pri poranení driekovokrížovej miechy: L3
S34.74!;Funkčná úroveň pri poranení driekovokrížovej miechy: L4
S34.75!;Funkčná úroveň pri poranení driekovokrížovej miechy: L5
S34.76!;Funkčná úroveň pri poranení driekovokrížovej miechy: S1
S34.77!;Funkčná úroveň pri poranení driekovokrížovej miechy: S2 – S5
S35.0;Poranenie brušnej aorty
S35.1;Poranenie dolnej dutej žily
S35.2;Poranenie truncus coeliacus alebo a.mesenterica
S35.3;Poranenie v. portae alebo v. lienalis
S35.4;Poranenie krvných ciev obličky
S35.5;Poranenie iliakálnych krvných ciev
S35.8;Poranenie iných krvných ciev brucha, drieku a panvy
S36.03;Tržné poranenie sleziny vrátane parenchýmu
S36.04;Masívna ruptúra parenchýmu sleziny
S36.14;Stredne ťažké poranenie pečene
S36.15;Ťažké tržné poranenie pečene
S42.-;Zlomenina pleca a ramena
S42.0-;Zlomenina kľúčnej kosti
S42.00;Zlomenina kľúčnej kosti, časť bližšie neurčená
S42.01;Zlomenina kľúčnej kosti, mediálna tretina
S42.02;Zlomenina kľúčnej kosti, stredná tretina
S42.03;Zlomenina kľúčnej kosti, laterálna tretina
S42.09;Zlomenina kľúčnej kosti, viacnásobná
S42.1-;Zlomenina lopatky
S42.10;Zlomenina lopatky, časť bližšie neurčená
S42.11;Zlomenina lopatky, telo
S42.12;Zlomenina lopatky, akromion
S42.13;Zlomenina lopatky, processus coracoideus
S42.14;Zlomenina lopatky, cavitas glenoidalis a krčok lopatky
S42.19;Zlomenina lopatky, viacnásobná
S42.2-;Zlomenina horného konca ramennej kosti
S42.20;Zlomenina horného konca ramennej kosti, časť bližšie neurčená
S42.21;Zlomenina horného konca ramennej kosti, hlava
S42.22;Zlomenina horného konca ramennej kosti, collum chirurgicum
S42.23;Zlomenina horného konca ramennej kosti, collum anatomicum
S42.24;Zlomenina horného konca ramennej kosti, tuberculum majus
S42.29;Zlomenina horného konca ramennej kosti, iné a mnohopočetné časti
S42.3;Zlomenina diafýzy ramennej kosti
S42.4-;Zlomenina dolného konca ramennej kosti
S42.40;Zlomenina dolného konca ramennej kosti, časť bližšie neurčená
S42.41;Zlomenina dolného konca ramennej kosti, suprakondylová
S42.42;Zlomenina dolného konca ramennej kosti, epicondylus lateralis
S42.43;Zlomenina dolného konca ramennej kosti, epicondylus medialis
S42.44;Zlomenina dolného konca ramennej kosti, epicondylus, epicondyly, bližšie neurčené
S42.45;Zlomenina dolného konca ramennej kosti, transkondylová (tvaru T alebo Y)
S42.49;Zlomenina dolného konca ramennej kosti, iné a viaceré časti
S42.7;Viaceré zlomeniny kľúčnej kosti, lopatky a ramennej kosti
S42.8;Zlomenina iných častí pleca a ramena
S42.9;Zlomenina plecového pletenca
S43.-;Vykĺbenie, vyvrtnutie a natiahnutie kĺbov a väzov plecového pletenca
S43.0-;Vykĺbenie plecového kĺbu
S43.00;Vykĺbenie plecového kĺbu, bližšie neurčené
S43.01;Vykĺbenie ramennej kosti dopredu
S43.02;Vykĺbenie ramennej kosti dozadu
S43.03;Vykĺbenie ramennej kosti dole
S43.08;Vykĺbenie iných častí ramena
S43.1;Vykĺbenie akromioklavikulárneho kĺbu
S43.2;Vykĺbenie sternoklavikulárneho kĺbu
S43.3;Vykĺbenie iných a bližšie neurčených častí plecového pletenca
S43.4;Vyvrtnutie a natiahnutie plecového kĺbu
S43.5;Vyvrtnutie a natiahnutie akromioklavikulárneho kĺbu
S43.6;Vyvrtnutie a natiahnutie sternoklavikulárneho kĺbu
S43.7;Vyvrtnutie a natiahnutie inej a bližšie neurčenej časti plecového pletenca
S44.-;Poranenie nervov v úrovni pleca a ramena
S44.0;Poranenie n.ulnaris v úrovni ramena
S44.1;Poranenie n. medianus v úrovni ramena
S44.2;Poranenie n. radialis v úrovni ramena
S44.3;Poranenie n. axillaris
S44.4;Poranenie n. musculocutaneus
S44.5;Poranenie kožného senzorického nervu v úrovni pleca a ramena
S44.7;Poranenie viacerých nervov v úrovni pleca a ramena
S44.8;Poranenie iných nervov v úrovni pleca a ramena
S44.9;Poranenie bližšie neurčeného nervu v úrovni pleca a ramena
S45.-;Poranenie krvných ciev v úrovni pleca a ramena
S45.0;Poranenie a.axillaris
S45.1;Poranenie a.brachialis
S45.2;Poranenie v. axillaris a v. brachialis
S45.3;Poranenie povrchovej žily v úrovni pleca a ramena
S45.7;Poranenie viacerých krvných ciev v úrovni pleca a ramena
S45.8;Poranenie iných krvných ciev v úrovni pleca a ramena
S45.9;Poranenie bližšie neurčenej krvnej cievy v úrovni pleca a ramena
S46.-;Poranenie svalu a šľachy v úrovni pleca a ramena
S46.0;Poranenie svalu a šľachy rotátorovej manžety ramena
S46.1;Poranenie svalu a šľachy dlhej hlavy dvojhlavého svalu ramena (m. biceps brachii)
S46.2;Poranenie svalu a šľachy inej časti dvojhlavého svalu ramena (m. biceps brachii)
S46.3;Poranenie svalu a šľachy trojhlavého svalu ramena (m. triceps brachii)
S46.7;Poranenie viacerých svalov a šliach v úrovni pleca a ramena
S46.8;Poranenie iného svalu a šľachy v úrovni pleca a ramena
S46.9;Poranenie bližšie neurčeného svalu a šľachy v úrovni pleca a ramena
S48.-;Úrazová amputácia pleca a ramena
S48.0;Úrazová amputácia v plecovom kĺbe
S48.1;Úrazová amputácia v úrovni medzi plecom a lakťom
S48.9;Úrazová amputácia v oblasti pleca a ramena, úroveň bližšie neurčená
S52.-;Zlomenina predlaktia
S52.0-;Zlomenina horného konca lakťovej kosti
S52.00;Zlomenina horného konca lakťovej kosti: časť bližšie neurčená
S52.01;Zlomenina horného konca lakťovej kosti: olekranon
S52.02;Zlomenina horného konca lakťovej kosti: processus coronoideus
S52.09;Zlomenina horného konca lakťovej kosti: iné a mnohopočetné časti
S52.1-;Zlomenina horného konca vretennej kosti
S52.10;Zlomenina horného konca vretennej kosti: časť bližšie neurčená
S52.11;Zlomenina horného konca vretennej kosti: hlava
S52.12;Zlomenina horného konca vretennej kosti: collum
S52.19;Zlomenina horného konca vretennej kosti: iné a mnohopočetné časti
S52.2-;Zlomenina diafýzy lakťovej kosti
S52.20;Zlomenina diafýzy lakťovej kosti, časť bližšie neurčená
S52.21;Zlomenina proximálnej časti diafýzy lakťovej kosti s luxáciou hlavičky vretennej kosti
S52.3-;Zlomenina diafýzy vretennej kosti
S52.30;Zlomenina diafýzy vretennej kosti: časť bližšie neurčená
S52.31;Zlomenina dolnej časti diafýzy vretennej kosti s luxáciou hlavičky lakťovej kosti
S52.4;Zlomenina diafýzy lakťovej a vretennej kosti
S52.5-;Zlomenina dolného konca vretennej kosti
S52.50;Zlomenina dolného konca vretennej kosti: bližšie neurčená
S52.51;Zlomenina dolného konca vretennej kosti: extenzný typ
S52.52;Zlomenina dolného konca vretennej kosti: flekčný typ
S52.59;Zlomenina dolného konca vretennej kosti: iné a mnohopočetné časti
S52.6;Zlomenina dolného konca lakťovej a vretennej kosti
S52.7;Viaceré zlomeniny predlaktia
S52.8;Zlomenina inej časti predlaktia
S52.9;Zlomenina predlaktia, bližšie neurčenej časti
S53.-;Vykĺbenie, vyvrtnutie a natiahnutie kĺbov a väzov lakťa
S53.0;Vykĺbenie hlavice vretennej kosti
S53.1-;Vykĺbenie iných a bližšie neurčených častí lakťa
S53.10;Vykĺbenie lakťa: bližšie neurčené
S53.11;Iné a bližšie neurčené vykĺbenie lakťa: dopredu
S53.12;Iné a bližšie neurčené vykĺbenie lakťa: dozadu
S53.13;Iné a bližšie neurčené vykĺbenie lakťa: mediálne
S53.14;Iné a bližšie neurčené vykĺbenie lakťa: laterálne
S53.18;Vykĺbenie lakťa: iné
S53.2;Úrazová ruptúra lig.collaterale radiale
S53.3;Úrazová ruptúra lig.collaterale ulnare
S53.4-;Vyvrtnutie a natiahnutie lakťa
S53.40;Vyvrtnutie a natiahnutie lakťa: časť bližšie neurčená
S53.41;Vyvrtnutie a natiahnutie lakťa: lig.collaterale radiale
S53.42;Vyvrtnutie a natiahnutie lakťa: lig.collaterale ulnare
S53.43;Vyvrtnutie a natiahnutie lakťa: humeroradiálny kĺb
S53.44;Vyvrtnutie a natiahnutie lakťa: humeroulnárny kĺb
S53.48;Vyvrtnutie a natiahnutie lakťa: iné časti
S54.-;Poranenie nervov v úrovni predlaktia
S54.0;Poranenie n. ulnaris v úrovni predlaktia
S54.1;Poranenie n. medianus v úrovni predlaktia
S54.2;Poranenie n. radialis v úrovni predlaktia
S54.3;Poranenie kožného senzorického nervu v úrovni predlaktia
S54.7;Poranenie viacerých nervov v úrovni predlaktia
S54.8;Poranenie iných nervov v úrovni predlaktia
S54.9;Poranenie bližšie neurčeného nervu v úrovni predlaktia
S55.0;Poranenie a.ulnaris v úrovni predlaktia
S56.-;Poranenie svalu a šľachy v úrovni predlaktia
S56.0;Poranenie svalu a šľachy ohýbača (flexoru) palca v úrovni predlaktia
S56.1;Poranenie svalu a šľachy ohýbača (flexoru) iného prsta alebo prstov v úrovni predlaktia
S56.2;Poranenie svalu a šľachy iného ohýbača (flexoru) v úrovni predlaktia
S56.3;Poranenie svalu a šľachy vystierača (extenzoru) alebo odťahovača (abduktoru) palca v úrovni predlaktia
S56.4;Poranenie svalu a šľachy vystierača (extenzoru) iného prsta alebo prstov v úrovni predlaktia
S56.5;Poranenie iného svalu a šľachy vystierača (extenzoru) v úrovni predlaktia
S56.7;Poranenie viacerých svalov a šliach v úrovni predlaktia
S56.8;Poranenie iných a bližšie neurčených svalov a šliach v úrovni predlaktia
S58.-;Úrazová amputácia lakťa a predlaktia
S58.0;Úrazová amputácia v lakti
S58.1;Úrazová amputácia medzi lakťom a zápästím
S58.9;Úrazová amputácia predlaktia, úroveň bližšie neurčená
S62.-;Zlomenina v úrovni zápästia a ruky
S62.0;Zlomenina os naviculare
S62.1-;Zlomenina jednej alebo viacerých iných zápästných kostí
S62.10;Zlomenina zápästnej kosti, bližšie neurčená
S62.11;Zlomenina os lunatum
S62.12;Zlomenina os triquetrum
S62.13;Zlomenina os pisiforme
S62.14;Zlomenina os trapezium
S62.15;Zlomenina os trapezoideum
S62.16;Zlomenina os capitatum
S62.17;Zlomenina os hamatum
S62.19;Zlomenina inej a viacerých zápästných kostí
S62.2-;Zlomenina prvej záprstnej kosti
S62.20;Zlomenina prvej záprstnej kosti, časť bližšie neurčená
S62.21;Zlomenina prvej záprstnej kosti, báza
S62.22;Zlomenina prvej záprstnej kosti, diafýza
S62.23;Zlomenina prvej záprstnej kosti, krčok
S62.24;Zlomenina prvej záprstnej kosti, hlava
S62.3-;Zlomenina inej záprstnej kosti
S62.30;Zlomenina inej záprstnej kosti, časť bližšie neurčená
S62.31;Zlomenina inej záprstnej kosti, báza
S62.32;Zlomenina inej záprstnej kosti, diafýza
S62.33;Zlomenina inej záprstnej kosti, krčok
S62.34;Zlomenina inej záprstnej kosti, hlava
S62.4;Viaceré zlomeniny záprstných kostí
S62.5-;Zlomenina palca
S62.50;Zlomenina palca, časť bližšie neurčená
S62.51;Zlomenina palca, horný článok
S62.52;Zlomenina palca, dolný článok
S62.6-;Zlomenina iného prsta ruky
S62.60;Zlomenina iného prsta ruky, časť bližšie neurčená
S62.61;Zlomenina iného prsta ruky, horný článok
S62.62;Zlomenina iného prsta ruky, stredný článok
S62.63;Zlomenina iného prsta ruky, dolný článok
S62.7;Viaceré zlomeniny prstov ruky
S62.8;Zlomenina iných a bližšie neurčených častí zápästia a ruky
S63.-;Vykĺbenie, vyvrtnutie a natiahnutie kĺbov a väzov v úrovni zápästia a ruky
S63.0-;Vykĺbenie zápästia
S63.00;Vykĺbenie zápästia, časť bližšie neurčená
S63.01;Vykĺbenie zápästia, radioulnárny kĺb
S63.02;Vykĺbenie zápästia, radiokarpový kĺb
S63.03;Vykĺbenie zápästia, mediokarpový kĺb
S63.04;Vykĺbenie zápästia, karpometakarpový kĺb
S63.08;Vykĺbenie zápästia, iné
S63.1-;Vykĺbenie prsta ruky
S63.10;Vykĺbenie prsta ruky, časť bližšie neurčená
S63.11;Vykĺbenie prsta ruky, metakarpofalangový kĺb
S63.12;Vykĺbenie prsta ruky, interfalangový kĺb
S63.2;Viaceré vykĺbenia prstov ruky
S63.3;Úrazové roztrhnutie väzu zápästia a ruky
S63.4;Úrazové roztrhnutie väzu prsta ruky v metakarpofalangovom a interfalangovom kĺbe
S63.5-;Vyvrtnutie a natiahnutie zápästia
S63.50;Vyvrtnutie a natiahnutie zápästia, časť bližšie neurčená
S63.51;Vyvrtnutie a natiahnutie zápästia, karpový kĺb
S63.52;Vyvrtnutie a natiahnutie zápästia, radiokarpový kĺb
S63.53;Vyvrtnutie a natiahnutie zápästia, karpometakarpový kĺb
S63.58;Vyvrtnutie a natiahnutie zápästia, iná časť
S63.6-;Vyvrtnutie a natiahnutie jedného alebo viacerých prstov ruky
S63.60;Vyvrtnutie a natiahnutie jedného alebo viacerých prstov, časť bližšie neurčená
S63.61;Vyvrtnutie a natiahnutie jedného alebo viacerých prstov, metakarpofalangový kĺb
S63.62;Vyvrtnutie a natiahnutie jedného alebo viacerých prstov, interfalangový kĺb
S63.68;Vyvrtnutie a natiahnutie jedného alebo viacerých prstov, iná časť
S63.7;Vyvrtnutie a natiahnutie iných a bližšie neurčených častí ruky
S64.-;Poranenie nervov v úrovni zápästia a ruky
S64.0;Poranenie n. ulnaris v úrovni zápästia a ruky
S64.1;Poranenie n. medianus v úrovni zápästia a ruky
S64.2;Poranenie n. radialis v úrovni zápästia a ruky
S64.3;Poranenie n. digitalis palca
S64.4;Poranenie n. digitalis iného prsta ruky
S64.7;Poranenie viacerých nervov v úrovni zápästia a ruky
S64.8;Poranenie iného nervu v úrovni zápästia a ruky
S64.9;Poranenie bližšie neurčeného nervu v úrovni zápästia a ruky
S66.-;Poranenie svalu a šľachy v úrovni zápästia a ruky
S66.0;Poranenie svalu a šľachy dlhého ohýbača palca [m. flexor pollicis longus] v úrovni zápästia a ruky
S66.1;Poranenie svalu a šľachy ohýbača iného prsta v úrovni zápästia a ruky
S66.2;Poranenie svalu a šľachy vystierača palca [m. extensor pollicis] v úrovni zápästia a ruky
S66.3;Poranenie svalu a šľachy vystierača iného prsta v úrovni zápästia a ruky
S66.4;Poranenie vnútorného svalu a šľachy palca v úrovni zápästia a ruky
S66.5;Poranenie vnútorného svalu a šľachy iného prsta v úrovni zápästia a ruky
S66.6;Poranenie viacerých svalov a šliach ohýbačov v úrovni zápästia a ruky
S66.7;Poranenie viacerých svalov a šliach vystieračov v úrovni zápästia a ruky
S66.8;Poranenie iného svalu a šľachy v úrovni zápästia a ruky
S66.9;Poranenie bližšie neurčeného svalu a šľachy v úrovni zápästia a ruky
S68.-;Úrazová amputácia zápästia a ruky
S68.0;Úrazová amputácia palca (kompletná) (čiastočná)
S68.1;Úrazová amputácia iného (jedného) prsta ruky (kompletná) (čiastočná)
S68.2;Samostatná úrazová amputácia dvoch alebo viacerých prstov ruky (kompletná) (čiastočná)
S68.3;Kombinovaná úrazová amputácia (časti) prsta (prstov) s inými časťami zápästia a ruky
S68.4;Úrazová amputácia ruky v úrovni zápästia
S68.8;Úrazová amputácia inej časti zápästia a ruky
S68.9;Úrazová amputácia zápästia a ruky v bližšie neurčenej úrovni
S72.-;Zlomenina stehnovej kosti
S72.0-;Zlomenina krčka stehnovej kosti
S72.00;Zlomenina krčka stehnovej kosti, časť bližšie neurčená
S72.01;Zlomenina krčka stehnovej kosti, intrakapsulárna
S72.02;Zlomenina krčka stehnovej kosti, proximálna epifýza (epifyzeolýza)
S72.03;Zlomenina krčka stehnovej kosti, subkapitálna
S72.04;Zlomenina krčka stehnovej kosti, mediocervikálna
S72.05;Zlomenina krčka stehnovej kosti, báza
S72.08;Zlomenina krčka stehnovej kosti, iná časť
S72.1-;Pertrochanterová zlomenina
S72.10;Zlomenina stehnovej kosti, trochanterová, bližšie neurčená
S72.11;Zlomenina stehnovej kosti, intertrochanterová
S72.2;Subtrochanterová zlomenina
S72.3;Zlomenina diafýzy stehnovej kosti
S72.4-;Zlomenina dolného konca stehnovej kosti
S72.40;Zlomenina dolného konca stehnovej kosti, časť bližšie neurčená
S72.41;Zlomenina dolného konca stehnovej kosti, condylus (lateralis) (medialis)
S72.42;Zlomenina dolného konca stehnovej kosti, epifýza (rozpustenie epifýzy)
S72.43;Zlomenina dolného konca stehnovej kosti, suprakondylová
S72.44;Zlomenina dolného konca stehnovej kosti, interkondylová
S72.7;Viaceré zlomeniny stehnovej kosti
S72.8;Zlomenina inej časti stehnovej kosti
S72.9;Zlomenina stehnovej kosti, časť bližšie neurčená
S73.-;Vykĺbenie, vyvrtnutie a natiahnutie kĺbu a väzov bedra
S73.0-;Vykĺbenie bedra
S73.00;Vykĺbenie bedra, bližšie neurčené
S73.01;Vykĺbenie bedra, dozadu
S73.02;Vykĺbenie bedra, dopredu
S73.08;Vykĺbenie bedra, iné
S73.1-;Vyvrtnutie a natiahnutie bedra
S73.10;Vyvrtnutie a natiahnutie bedrového kĺbu, časť bližšie neurčená
S73.11;Vyvrtnutie a natiahnutie bedrového kĺbu, iliofemorálny väz
S73.12;Vyvrtnutie a natiahnutie bedrového kĺbu, ischiokapsulárny väz
S73.18;Vyvrtnutie a natiahnutie bedrového kĺbu, iná časť
S74.-;Poranenie nervu v úrovni bedra a stehna
S74.0;Poranenie sedacieho nervu (n. ischiadicus) v úrovni bedra a stehna
S74.1;Poranenie stehnového nervu (n. femoralis) v úrovni bedra a stehna
S74.2;Poranenie senzorických kožných nervov v úrovni bedra a stehna
S74.7;Poranenie viacerých nervov v úrovni bedra a stehna
S74.8;Poranenie iných nervov v úrovni bedra a stehna
S74.9;Poranenie bližšie neurčeného nervu v úrovni bedra a stehna
S75.0;Poranenie a. femoralis
S76.-;Poranenie svalu a šľachy v úrovni bedra a stehna
S76.0;Poranenie svalu a šľachy bedra
S76.1;Poranenie štvorhlavého svalu stehna [m. quadriceps femoris] a jeho šľachy
S76.2;Poranenie svalu a šľachy priťahovača (adduktora) stehna
S76.3;Poranenie svalu a šľachy zadnej svalovej skupiny v úrovni stehna
S76.4;Poranenie iných a bližšie neurčených svalov a šliach v úrovni stehna
S76.7;Poranenie viacerých svalov a šliach v úrovni bedra a stehna
S78.-;Úrazová amputácia bedra a stehna
S78.0;Úrazová amputácia v bedrovom kĺbe
S78.1;Úrazová amputácia v úrovni medzi bedrom a kolenom
S78.9;Úrazová amputácia bedra a stehna v bližšie neurčenej úrovni
S79.-;Iné a bližšie neurčené poranenie bedra a stehna
S79.7;Viaceré poranenia bedra a stehna
S79.8;Iné a bližšie určené poranenie bedra a stehna
S79.9;Poranenie bedra a stehna, bližšie neurčené
S82.-;Zlomenina predkolenia vrátane členka
S82.0;Zlomenina jabĺčka [patella]
S82.1-;Zlomenina horného konca píšťaly [tibia]
S82.11;Zlomenina horného konca píšťaly, so zlomeninou ihlice (ktorákoľvek časť)
S82.18;Zlomenina horného konca píšťaly, iná
S82.2-;Zlomenina diafýzy píšťaly [tibia]
S82.21;Zlomenina diafýzy píšťaly, so zlomeninou ihlice (ktorákoľvek časť)
S82.28;Zlomenina diafýzy píšťaly, iná
S82.3-;Zlomenina dolného konca píšťaly [tibia]
S82.31;Zlomenina dolného konca píšťaly, so zlomeninou ihlice (ktorákoľvek časť)
S82.38;Zlomenina dolného konca píšťaly, iná
S82.4-;Zlomenina ihlice, izolovaná [fibula]
S82.40;Zlomenina ihlice, izolovaná, časť bližšie neurčená
S82.41;Zlomenina ihlice, izolovaná, horný koniec
S82.42;Zlomenina ihlice, izolovaná, diafýza
S82.49;Zlomenina ihlice, izolovaná, viaceré miesta
S82.5;Zlomenina vnútorného členka
S82.6;Zlomenina vonkajšieho členka
S82.7;Viaceré zlomeniny predkolenia
S82.8-;Zlomenina inej časti predkolenia
S82.81;Bimaleolárna zlomenina
S82.82;Trimaleolárna zlomenina
S82.88;Zlomenina iných častí predkolenia
S82.9;Zlomenina bližšie neurčenej časti predkolenia
S83.-;Vykĺbenie, vyvrtnutie a natiahnutie kĺbov a väzov kolena
S83.0;Vykĺbenie jabĺčka (patella)
S83.1-;Vykĺbenie kolenného kĺbu
S83.10;Vykĺbenie kolenného kĺbu, bližšie neurčené
S83.11;Vykĺbenie kolenného kĺbu, vykĺbenie horného konca píšťaly (tibia) dopredu
S83.12;Vykĺbenie kolenného kĺbu, vykĺbenie horného konca píšťaly (tibia) dozadu
S83.13;Vykĺbenie kolenného kĺbu, vykĺbenie horného konca píšťaly (tibia) mediálne
S83.14;Vykĺbenie kolenného kĺbu, vykĺbenie horného konca píšťaly (tibia) laterálne
S83.18;Vykĺbenie kolenného kĺbu, iné
S83.2;Trhlina menisku, akútna
S83.3;Čerstvá trhlina kĺbovej chrupky kolena
S83.4-;Vyvrtnutie a natiahnutie kolenného kĺbu s postihnutím (fibulárneho) (tibiálneho) bočného väzu
S83.40;Vyvrtnutie a natiahnutie kolenného kĺbu, bližšie neurčený bočný väz
S83.41;Vyvrtnutie a natiahnutie kolenného kĺbu, distorzia fibulárneho vonkajšieho bočného väzu
S83.42;Vyvrtnutie a natiahnutie kolenného kĺbu, distorzia tibiálneho vnútorného bočného väzu
S83.43;Vyvrtnutie a natiahnutie kolenného kĺbu, natrhnutie fibulárneho vonkajšieho bočného väzu
S83.44;Vyvrtnutie a natiahnutie kolenného kĺbu, natrhnutie tibiálneho vnútorného bočného väzu
S83.5-;Vyvrtnutie a natiahnutie kolenného kĺbu s postihnutím (predného) (zadného) skríženého väzu
S83.50;Vyvrtnutie a natiahnutie kolenného kĺbu, bližšie neurčený skrížený väz
S83.51;Vyvrtnutie a natiahnutie kolenného kĺbu, distorzia predného skríženého väzu
S83.52;Vyvrtnutie a natiahnutie kolenného kĺbu, distorzia zadného skríženého väzu
S83.53;Vyvrtnutie a natiahnutie kolenného kĺbu, natrhnutie predného skríženého väzu
S83.54;Vyvrtnutie a natiahnutie kolenného kĺbu, natrhnutie zadného skríženého väzu
S83.6;Vyvrtnutie a natiahnutie inej a bližšie neurčenej časti kolena
S83.7;Poranenie viacerých útvarov kolena
S84.-;Poranenie nervu v úrovni predkolenia
S84.0;Poranenie n. tibialis v úrovni predkolenia
S84.1;Poranenie n. peroneus v úrovni predkolenia
S84.2;Poranenie senzorických kožných nervov v úrovni predkolenia
S84.7;Poranenie viacerých nervov v úrovni predkolenia
S84.8;Poranenie iných nervov v úrovni predkolenia
S84.9;Poranenie bližšie neurčeného nervu v úrovni predkolenia
S85.0;Poranenie zákolennej tepny [a.poplitea]
S86.-;Poranenie svalu a šľachy v úrovni predkolenia
S86.0;Poranenie Achillovej šľachy
S86.1;Poranenie iného svalu (svalov) a šľachy (šliach) zadnej svalovej skupiny v úrovni predkolenia
S86.2;Poranenie svalu (svalov) a šľachy (šliach) prednej svalovej skupiny v úrovni predkolenia
S86.3;Poranenie svalu (svalov) a šľachy (šliach) ihlicovej (peroneálnej) svalovej skupiny v úrovni predkolenia
S86.7;Poranenie viacerých svalov a šliach v úrovni predkolenia
S86.8;Poranenie iného svalu a šľachy v úrovni predkolenia
S86.9;Poranenie bližšie neurčeného svalu a šľachy v úrovni predkolenia
S88.-;Úrazová amputácia predkolenia
S88.0;Úrazová amputácia v úrovni kolena
S88.1;Úrazová amputácia v úrovni medzi kolenom a členkom
S88.9;Úrazová amputácia predkolenia v bližšie neurčenej úrovni
S92.-;Zlomenina nohy [okrem členka]
S92.0;Zlomenina pätovej kosti
S92.1;Zlomenina členkovej kosti
S92.2-;Zlomenina jednej alebo viacerých iných priehlavkových kostí
S92.20;Zlomenina jednej alebo viacerých ostatných priehlavkových kostí, bližšie neurčených
S92.21;Zlomenina os naviculare
S92.22;Zlomenina os cuboideum
S92.23;Zlomenina os cuneiforme (intermediárna) (laterálna) (mediálna)
S92.28;Zlomenina iných priehlavkových kostí
S92.3;Zlomenina predpriehlavkovej kosti
S92.4;Zlomenina prvého prsta nohy
S92.5;Zlomenina iného prsta nohy
S92.7;Viaceré zlomeniny nohy
S92.9;Zlomenina nohy, bližšie neurčená
S93.-;Vykĺbenie, vyvrtnutie a natiahnutie kĺbu a väzu v úrovni členka a nohy
S93.0;Vykĺbenie členkového kĺbu
S93.1-;Vykĺbenie jedného alebo viacerých prstov nohy
S93.10;Vykĺbenie jedného alebo viacerých prstov nohy, bližšie neurčené
S93.11;Vykĺbenie jedného alebo viacerých prstov nohy, metatarzofalangový kĺb
S93.12;Vykĺbenie jedného alebo viacerých prstov nohy, interfalangový kĺb
S93.2;Roztrhnutie väzov v úrovni členka a nohy
S93.3-;Vykĺbenie inej a bližšie neurčenej časti nohy
S93.30;Vykĺbenie iných a bližšie neurčených častí nohy, časť bližšie neurčená
S93.31;Vykĺbenie iných a bližšie neurčených častí nohy, priehlavkové kosti, kĺb bližšie neurčený
S93.32;Vykĺbenie iných a bližšie neurčených častí nohy, mediotarzálny kĺb
S93.33;Vykĺbenie iných a bližšie neurčených častí nohy, tarzometatarzálny kĺb
S93.34;Vykĺbenie iných a bližšie neurčených častí nohy, metatarzálne (kosti), kĺb bližšie neurčený
S93.38;Vykĺbenie iných a bližšie neurčených častí nohy, iné
S93.4-;Vyvrtnutie a natiahnutie členka
S93.40;Vyvrtnutie a natiahnutie členka, časť bližšie neurčená
S93.41;Vyvrtnutie a natiahnutie členka, lig.deltoideum
S93.42;Vyvrtnutie a natiahnutie členka, lig.calcaneofibulare
S93.43;Vyvrtnutie a natiahnutie členka, lig.tibiofibulare (anterior) (posterior), distálne
S93.48;Vyvrtnutie a natiahnutie členka, iná časť
